ID	Locale	Value	"Scientific Notation"
4097	te_IN	398	false
4098	te_IN	4E-2	true
4099	te_IN	0.04	false
4100	te_IN	-5E-1	true
4101	te_IN	-0.5	false
4102	te_IN	6E-1	true
4103	te_IN	0.6	false
4104	te_IN	-7E-1	true
4105	te_IN	-0.7	false
4106	te_IN	8E10	true
4107	te_IN	80,000,000,000	false
4108	te_IN	-9.3456E-2	true
4109	te_IN	-0.093	false
4110	te_IN	1.023E7	true
4111	te_IN	10,230,000	false
4112	te_IN	1.23123456789099E2	true
4113	te_IN	123.123	false
4114	tg_Cyrl_TJ	1E3	true
4115	tg_Cyrl_TJ	1,000	false
4116	tg_Cyrl_TJ	-2E3	true
4117	tg_Cyrl_TJ	-2,000	false
4118	tg_Cyrl_TJ	3.98E2	true
4119	tg_Cyrl_TJ	398	false
4120	tg_Cyrl_TJ	4E-2	true
4121	tg_Cyrl_TJ	0.04	false
4122	tg_Cyrl_TJ	-5E-1	true
4123	tg_Cyrl_TJ	-0.5	false
4124	tg_Cyrl_TJ	6E-1	true
4125	tg_Cyrl_TJ	0.6	false
4126	tg_Cyrl_TJ	-7E-1	true
4127	tg_Cyrl_TJ	-0.7	false
4128	tg_Cyrl_TJ	8E10	true
4129	tg_Cyrl_TJ	80,000,000,000	false
4130	tg_Cyrl_TJ	-9.3456E-2	true
4131	tg_Cyrl_TJ	-0.093	false
4132	tg_Cyrl_TJ	1.023E7	true
4133	tg_Cyrl_TJ	10,230,000	false
4134	tg_Cyrl_TJ	1.23123456789099E2	true
4135	tg_Cyrl_TJ	123.123	false
4136	th_TH	1E3	true
4137	th_TH	1,000	false
4138	th_TH	-2E3	true
4139	th_TH	-2,000	false
4140	th_TH	3.98E2	true
4141	th_TH	398	false
4142	th_TH	4E-2	true
4143	th_TH	0.04	false
4144	th_TH	-5E-1	true
4145	th_TH	-0.5	false
4146	th_TH	6E-1	true
4147	th_TH	0.6	false
4148	th_TH	-7E-1	true
4149	th_TH	-0.7	false
4150	th_TH	8E10	true
4151	th_TH	80,000,000,000	false
4152	th_TH	-9.3456E-2	true
4153	th_TH	-0.093	false
4154	th_TH	1.023E7	true
4155	th_TH	10,230,000	false
4156	th_TH	1.23123456789099E2	true
4157	th_TH	123.123	false
4158	tk_TM	1E3	true
4159	tk_TM	1,000	false
4160	tk_TM	-2E3	true
4161	tk_TM	-2,000	false
4162	tk_TM	3.98E2	true
4163	tk_TM	398	false
4164	tk_TM	4E-2	true
4165	tk_TM	0.04	false
4166	tk_TM	-5E-1	true
4167	tk_TM	-0.5	false
4168	tk_TM	6E-1	true
4169	tk_TM	0.6	false
4170	tk_TM	-7E-1	true
4171	tk_TM	-0.7	false
4172	tk_TM	8E10	true
4173	tk_TM	80,000,000,000	false
4174	tk_TM	-9.3456E-2	true
4175	tk_TM	-0.093	false
4176	tk_TM	1.023E7	true
4177	tk_TM	10,230,000	false
4178	tk_TM	1.23123456789099E2	true
4179	tk_TM	123.123	false
4180	tn_ZA	1E3	true
4181	tn_ZA	1,000	false
4182	tn_ZA	-2E3	true
4183	tn_ZA	-2,000	false
4184	tn_ZA	3.98E2	true
4185	tn_ZA	398	false
4186	tn_ZA	4E-2	true
4187	tn_ZA	0.04	false
4188	tn_ZA	-5E-1	true
4189	tn_ZA	-0.5	false
4190	tn_ZA	6E-1	true
4191	tn_ZA	0.6	false
4192	tn_ZA	-7E-1	true
4193	tn_ZA	-0.7	false
4194	tn_ZA	8E10	true
4195	tn_ZA	80,000,000,000	false
4196	tn_ZA	-9.3456E-2	true
4197	tn_ZA	-0.093	false
4198	tn_ZA	1.023E7	true
4199	tn_ZA	10,230,000	false
4200	tn_ZA	1.23123456789099E2	true
4201	tn_ZA	123.123	false
4202	tr_TR	1E3	true
4203	tr_TR	1.000	false
4204	tr_TR	-2E3	true
4205	tr_TR	-2.000	false
4206	tr_TR	3,98E2	true
4207	tr_TR	398	false
4208	tr_TR	4E-2	true
4209	tr_TR	0,04	false
4210	tr_TR	-5E-1	true
4211	tr_TR	-0,5	false
4212	tr_TR	6E-1	true
4213	tr_TR	0,6	false
4214	tr_TR	-7E-1	true
4215	tr_TR	-0,7	false
4216	tr_TR	8E10	true
4217	tr_TR	80.000.000.000	false
4218	tr_TR	-9,3456E-2	true
4219	tr_TR	-0,093	false
4220	tr_TR	1,023E7	true
4221	tr_TR	10.230.000	false
4222	tr_TR	1,23123456789099E2	true
4223	tr_TR	123,123	false
4224	tt_RU	1E3	true
4225	tt_RU	1,000	false
4226	tt_RU	-2E3	true
4227	tt_RU	-2,000	false
4228	tt_RU	3.98E2	true
4229	tt_RU	398	false
4230	tt_RU	4E-2	true
4231	tt_RU	0.04	false
4232	tt_RU	-5E-1	true
4233	tt_RU	-0.5	false
4234	tt_RU	6E-1	true
4235	tt_RU	0.6	false
4236	tt_RU	-7E-1	true
4237	tt_RU	-0.7	false
4238	tt_RU	8E10	true
4239	tt_RU	80,000,000,000	false
4240	tt_RU	-9.3456E-2	true
4241	tt_RU	-0.093	false
4242	tt_RU	1.023E7	true
4243	tt_RU	10,230,000	false
4244	tt_RU	1.23123456789099E2	true
4245	tt_RU	123.123	false
4246	tzm_Latn_DZ	1E3	true
4247	tzm_Latn_DZ	1 000	false
4248	tzm_Latn_DZ	-2E3	true
4249	tzm_Latn_DZ	-2 000	false
4250	tzm_Latn_DZ	3,98E2	true
4251	tzm_Latn_DZ	398	false
4252	tzm_Latn_DZ	4E-2	true
4253	tzm_Latn_DZ	0,04	false
4254	tzm_Latn_DZ	-5E-1	true
4255	tzm_Latn_DZ	-0,5	false
4256	tzm_Latn_DZ	6E-1	true
4257	tzm_Latn_DZ	0,6	false
4258	tzm_Latn_DZ	-7E-1	true
4259	tzm_Latn_DZ	-0,7	false
4260	tzm_Latn_DZ	8E10	true
4261	tzm_Latn_DZ	80 000 000 000	false
4262	tzm_Latn_DZ	-9,3456E-2	true
4263	tzm_Latn_DZ	-0,093	false
4264	tzm_Latn_DZ	1,023E7	true
4265	tzm_Latn_DZ	10 230 000	false
4266	tzm_Latn_DZ	1,23123456789099E2	true
4267	tzm_Latn_DZ	123,123	false
4268	ug_CN	1E3	true
4269	ug_CN	1,000	false
4270	ug_CN	-2E3	true
4271	ug_CN	-2,000	false
4272	ug_CN	3.98E2	true
4273	ug_CN	398	false
4274	ug_CN	4E-2	true
4275	ug_CN	0.04	false
4276	ug_CN	-5E-1	true
4277	ug_CN	-0.5	false
4278	ug_CN	6E-1	true
4279	ug_CN	0.6	false
4280	ug_CN	-7E-1	true
4281	ug_CN	-0.7	false
4282	ug_CN	8E10	true
4283	ug_CN	80,000,000,000	false
4284	ug_CN	-9.3456E-2	true
4285	ug_CN	-0.093	false
4286	ug_CN	1.023E7	true
4287	ug_CN	10,230,000	false
4288	ug_CN	1.23123456789099E2	true
4289	ug_CN	123.123	false
4290	uk_UA	1Е3	true
4291	uk_UA	1 000	false
4292	uk_UA	-2Е3	true
4293	uk_UA	-2 000	false
4294	uk_UA	3,98Е2	true
4295	uk_UA	398	false
4296	uk_UA	4Е-2	true
4297	uk_UA	0,04	false
4298	uk_UA	-5Е-1	true
4299	uk_UA	-0,5	false
4300	uk_UA	6Е-1	true
4301	uk_UA	0,6	false
4302	uk_UA	-7Е-1	true
4303	uk_UA	-0,7	false
4304	uk_UA	8Е10	true
4305	uk_UA	80 000 000 000	false
4306	uk_UA	-9,3456Е-2	true
4307	uk_UA	-0,093	false
4308	uk_UA	1,023Е7	true
4309	uk_UA	10 230 000	false
4310	uk_UA	1,23123456789099Е2	true
4311	uk_UA	123,123	false
4312	ur_PK	1E3	true
4313	ur_PK	1,000	false
4314	ur_PK	‎-2E3	true
4315	ur_PK	‎-2,000	false
4316	ur_PK	3.98E2	true
4317	ur_PK	398	false
4318	ur_PK	4E‎-2	true
4319	ur_PK	0.04	false
4320	ur_PK	‎-5E‎-1	true
4321	ur_PK	‎-0.5	false
4322	ur_PK	6E‎-1	true
4323	ur_PK	0.6	false
4324	ur_PK	‎-7E‎-1	true
4325	ur_PK	‎-0.7	false
4326	ur_PK	8E10	true
4327	ur_PK	80,000,000,000	false
4328	ur_PK	‎-9.3456E‎-2	true
4329	ur_PK	‎-0.093	false
4330	ur_PK	1.023E7	true
4331	ur_PK	10,230,000	false
4332	ur_PK	1.23123456789099E2	true
4333	ur_PK	123.123	false
4334	uz_Cyrl_UZ	1E3	true
4335	uz_Cyrl_UZ	1 000	false
4336	uz_Cyrl_UZ	-2E3	true
4337	uz_Cyrl_UZ	-2 000	false
4338	uz_Cyrl_UZ	3,98E2	true
4339	uz_Cyrl_UZ	398	false
4340	uz_Cyrl_UZ	4E-2	true
4341	uz_Cyrl_UZ	0,04	false
4342	uz_Cyrl_UZ	-5E-1	true
4343	uz_Cyrl_UZ	-0,5	false
4344	uz_Cyrl_UZ	6E-1	true
4345	uz_Cyrl_UZ	0,6	false
4346	uz_Cyrl_UZ	-7E-1	true
4347	uz_Cyrl_UZ	-0,7	false
4348	uz_Cyrl_UZ	8E10	true
4349	uz_Cyrl_UZ	80 000 000 000	false
4350	uz_Cyrl_UZ	-9,3456E-2	true
4351	uz_Cyrl_UZ	-0,093	false
4352	uz_Cyrl_UZ	1,023E7	true
4353	uz_Cyrl_UZ	10 230 000	false
4354	uz_Cyrl_UZ	1,23123456789099E2	true
4355	uz_Cyrl_UZ	123,123	false
4356	uz_Latn_UZ	1E3	true
4357	uz_Latn_UZ	1 000	false
4358	uz_Latn_UZ	-2E3	true
4359	uz_Latn_UZ	-2 000	false
4360	uz_Latn_UZ	3,98E2	true
4361	uz_Latn_UZ	398	false
4362	uz_Latn_UZ	4E-2	true
4363	uz_Latn_UZ	0,04	false
4364	uz_Latn_UZ	-5E-1	true
4365	uz_Latn_UZ	-0,5	false
4366	uz_Latn_UZ	6E-1	true
4367	uz_Latn_UZ	0,6	false
4368	uz_Latn_UZ	-7E-1	true
4369	uz_Latn_UZ	-0,7	false
4370	uz_Latn_UZ	8E10	true
4371	uz_Latn_UZ	80 000 000 000	false
4372	uz_Latn_UZ	-9,3456E-2	true
4373	uz_Latn_UZ	-0,093	false
4374	uz_Latn_UZ	1,023E7	true
4375	uz_Latn_UZ	10 230 000	false
4376	uz_Latn_UZ	1,23123456789099E2	true
4377	uz_Latn_UZ	123,123	false
4378	vi_VN	1E3	true
4379	vi_VN	1.000	false
4380	vi_VN	-2E3	true
4381	vi_VN	-2.000	false
4382	vi_VN	3,98E2	true
4383	vi_VN	398	false
4384	vi_VN	4E-2	true
4385	vi_VN	0,04	false
4386	vi_VN	-5E-1	true
4387	vi_VN	-0,5	false
4388	vi_VN	6E-1	true
4389	vi_VN	0,6	false
4390	vi_VN	-7E-1	true
4391	vi_VN	-0,7	false
4392	vi_VN	8E10	true
4393	vi_VN	80.000.000.000	false
4394	vi_VN	-9,3456E-2	true
4395	vi_VN	-0,093	false
4396	vi_VN	1,023E7	true
4397	vi_VN	10.230.000	false
4398	vi_VN	1,23123456789099E2	true
4399	vi_VN	123,123	false
4400	wo_SN	1E3	true
4401	wo_SN	1,000	false
4402	wo_SN	-2E3	true
4403	wo_SN	-2,000	false
4404	wo_SN	3.98E2	true
4405	wo_SN	398	false
4406	wo_SN	4E-2	true
4407	wo_SN	0.04	false
4408	wo_SN	-5E-1	true
4409	wo_SN	-0.5	false
4410	wo_SN	6E-1	true
4411	wo_SN	0.6	false
4412	wo_SN	-7E-1	true
4413	wo_SN	-0.7	false
4414	wo_SN	8E10	true
4415	wo_SN	80,000,000,000	false
4416	wo_SN	-9.3456E-2	true
4417	wo_SN	-0.093	false
4418	wo_SN	1.023E7	true
4419	wo_SN	10,230,000	false
4420	wo_SN	1.23123456789099E2	true
4421	wo_SN	123.123	false
4422	xh_ZA	1E3	true
4423	xh_ZA	1,000	false
4424	xh_ZA	-2E3	true
4425	xh_ZA	-2,000	false
4426	xh_ZA	3.98E2	true
4427	xh_ZA	398	false
4428	xh_ZA	4E-2	true
4429	xh_ZA	0.04	false
4430	xh_ZA	-5E-1	true
4431	xh_ZA	-0.5	false
4432	xh_ZA	6E-1	true
4433	xh_ZA	0.6	false
4434	xh_ZA	-7E-1	true
4435	xh_ZA	-0.7	false
4436	xh_ZA	8E10	true
4437	xh_ZA	80,000,000,000	false
4438	xh_ZA	-9.3456E-2	true
4439	xh_ZA	-0.093	false
4440	xh_ZA	1.023E7	true
4441	xh_ZA	10,230,000	false
4442	xh_ZA	1.23123456789099E2	true
4443	xh_ZA	123.123	false
4444	yo_NG	1E3	true
4445	yo_NG	1,000	false
4446	yo_NG	-2E3	true
4447	yo_NG	-2,000	false
4448	yo_NG	3.98E2	true
4449	yo_NG	398	false
4450	yo_NG	4E-2	true
4451	yo_NG	0.04	false
4452	yo_NG	-5E-1	true
4453	yo_NG	-0.5	false
4454	yo_NG	6E-1	true
4455	yo_NG	0.6	false
4456	yo_NG	-7E-1	true
4457	yo_NG	-0.7	false
4458	yo_NG	8E10	true
4459	yo_NG	80,000,000,000	false
4460	yo_NG	-9.3456E-2	true
4461	yo_NG	-0.093	false
4462	yo_NG	1.023E7	true
4463	yo_NG	10,230,000	false
4464	yo_NG	1.23123456789099E2	true
4465	yo_NG	123.123	false
4466	zh_CN	1E3	true
4467	zh_CN	1,000	false
4468	zh_CN	-2E3	true
4469	zh_CN	-2,000	false
4470	zh_CN	3.98E2	true
4471	zh_CN	398	false
4472	zh_CN	4E-2	true
4473	zh_CN	0.04	false
4474	zh_CN	-5E-1	true
4475	zh_CN	-0.5	false
4476	zh_CN	6E-1	true
4477	zh_CN	0.6	false
4478	zh_CN	-7E-1	true
4479	zh_CN	-0.7	false
4480	zh_CN	8E10	true
4481	zh_CN	80,000,000,000	false
4482	zh_CN	-9.3456E-2	true
4483	zh_CN	-0.093	false
4484	zh_CN	1.023E7	true
4485	zh_CN	10,230,000	false
4486	zh_CN	1.23123456789099E2	true
4487	zh_CN	123.123	false
4488	zh_HK	1E3	true
4489	zh_HK	1,000	false
4490	zh_HK	-2E3	true
4491	zh_HK	-2,000	false
4492	zh_HK	3.98E2	true
4493	zh_HK	398	false
4494	zh_HK	4E-2	true
4495	zh_HK	0.04	false
4496	zh_HK	-5E-1	true
4497	zh_HK	-0.5	false
4498	zh_HK	6E-1	true
4499	zh_HK	0.6	false
4500	zh_HK	-7E-1	true
4501	zh_HK	-0.7	false
4502	zh_HK	8E10	true
4503	zh_HK	80,000,000,000	false
4504	zh_HK	-9.3456E-2	true
4505	zh_HK	-0.093	false
4506	zh_HK	1.023E7	true
4507	zh_HK	10,230,000	false
4508	zh_HK	1.23123456789099E2	true
4509	zh_HK	123.123	false
4510	zh_MO	1E3	true
4511	zh_MO	1,000	false
4512	zh_MO	-2E3	true
4513	zh_MO	-2,000	false
4514	zh_MO	3.98E2	true
4515	zh_MO	398	false
4516	zh_MO	4E-2	true
4517	zh_MO	0.04	false
4518	zh_MO	-5E-1	true
4519	zh_MO	-0.5	false
4520	zh_MO	6E-1	true
4521	zh_MO	0.6	false
4522	zh_MO	-7E-1	true
4523	zh_MO	-0.7	false
4524	zh_MO	8E10	true
4525	zh_MO	80,000,000,000	false
4526	zh_MO	-9.3456E-2	true
4527	zh_MO	-0.093	false
4528	zh_MO	1.023E7	true
4529	zh_MO	10,230,000	false
4530	zh_MO	1.23123456789099E2	true
4531	zh_MO	123.123	false
4532	zh_SG	1E3	true
4533	zh_SG	1,000	false
4534	zh_SG	-2E3	true
4535	zh_SG	-2,000	false
4536	zh_SG	3.98E2	true
4537	zh_SG	398	false
4538	zh_SG	4E-2	true
4539	zh_SG	0.04	false
4540	zh_SG	-5E-1	true
4541	zh_SG	-0.5	false
4542	zh_SG	6E-1	true
4543	zh_SG	0.6	false
4544	zh_SG	-7E-1	true
4545	zh_SG	-0.7	false
4546	zh_SG	8E10	true
4547	zh_SG	80,000,000,000	false
4548	zh_SG	-9.3456E-2	true
4549	zh_SG	-0.093	false
4550	zh_SG	1.023E7	true
4551	zh_SG	10,230,000	false
4552	zh_SG	1.23123456789099E2	true
4553	zh_SG	123.123	false
4554	zh_TW	1E3	true
4555	zh_TW	1,000	false
4556	zh_TW	-2E3	true
4557	zh_TW	-2,000	false
4558	zh_TW	3.98E2	true
4559	zh_TW	398	false
4560	zh_TW	4E-2	true
4561	zh_TW	0.04	false
4562	zh_TW	-5E-1	true
4563	zh_TW	-0.5	false
4564	zh_TW	6E-1	true
4565	zh_TW	0.6	false
4566	zh_TW	-7E-1	true
4567	zh_TW	-0.7	false
4568	zh_TW	8E10	true
4569	zh_TW	80,000,000,000	false
4570	zh_TW	-9.3456E-2	true
4571	zh_TW	-0.093	false
4572	zh_TW	1.023E7	true
4573	zh_TW	10,230,000	false
4574	zh_TW	1.23123456789099E2	true
4575	zh_TW	123.123	false
4576	zu_ZA	1E3	true
4577	zu_ZA	1,000	false
4578	zu_ZA	-2E3	true
4579	zu_ZA	-2,000	false
4580	zu_ZA	3.98E2	true
4581	zu_ZA	398	false
4582	zu_ZA	4E-2	true
4583	zu_ZA	0.04	false
4584	zu_ZA	-5E-1	true
4585	zu_ZA	-0.5	false
4586	zu_ZA	6E-1	true
4587	zu_ZA	0.6	false
4588	zu_ZA	-7E-1	true
4589	zu_ZA	-0.7	false
4590	zu_ZA	8E10	true
4591	zu_ZA	80,000,000,000	false
4592	zu_ZA	-9.3456E-2	true
4593	zu_ZA	-0.093	false
4594	zu_ZA	1.023E7	true
4595	zu_ZA	10,230,000	false
4596	zu_ZA	1.23123456789099E2	true
4597	zu_ZA	123.123	false
