ID	Locale	"Fraction digits check"	"Currency symbol check"	Currency	"Uncurrency filter result"	Filtered
11071	en_PH	N	N	₱1,234.610	1234.61	Y
11072	en_PH	N	Y	₱1,234.610	1234.61	Y
11073	en_PH	Y	Y	1,234.610	1,234.610	N
11074	en_PH	Y	N	1,234.610	1,234.610	N
11075	en_PH	N	N	1,234.610	1234.61	Y
11076	en_PH	N	Y	1,234.610	1,234.610	N
11077	en_PH	Y	Y	₱1,234.61	1234.61	Y
11078	en_PH	Y	Y	₱1234.61	1234.61	Y
11079	en_PH	Y	Y	PHP1,234.61	1234.61	Y
11080	en_PH	Y	Y	PHP1234.61	1234.61	Y
11081	en_PH	Y	Y	PHP1234.61S	PHP1234.61S	N
11082	en_PH	Y	Y	1,234.61	1,234.61	N
11083	en_PH	Y	N	1,234.61	1234.61	Y
11084	en_PH	Y	Y	1.23461E3	1.23461E3	N
11085	en_PH	Y	N	1.23461E3	1.23461E3	N
11086	en_PH	Y	Y	₱1.23461E3	₱1.23461E3	N
11087	en_PH	Y	N	₱1.23461E3	₱1.23461E3	N
11088	en_PH	Y	Y	₱12,345,678.9	₱12,345,678.9	N
11089	en_PH	Y	N	₱12,345,678.9	₱12,345,678.9	N
11090	en_PH	N	N	₱12,345,678.9	12345678.9	Y
11091	en_PH	N	Y	₱12,345,678.9	12345678.9	Y
11092	en_PH	Y	Y	12,345,678.9	12,345,678.9	N
11093	en_PH	Y	N	12,345,678.9	12,345,678.9	N
11094	en_PH	N	N	12,345,678.9	12345678.9	Y
11095	en_PH	N	Y	12,345,678.9	12,345,678.9	N
11096	en_PH	Y	Y	₱12,345,678.900	₱12,345,678.900	N
11097	en_PH	Y	N	₱12,345,678.900	₱12,345,678.900	N
11098	en_PH	N	N	₱12,345,678.900	12345678.9	Y
11099	en_PH	N	Y	₱12,345,678.900	12345678.9	Y
11100	en_PH	Y	Y	12,345,678.900	12,345,678.900	N
11101	en_PH	Y	N	12,345,678.900	12,345,678.900	N
11102	en_PH	N	N	12,345,678.900	12345678.9	Y
11103	en_PH	N	Y	12,345,678.900	12,345,678.900	N
11104	en_PH	Y	Y	₱12,345,678.90	12345678.9	Y
11105	en_PH	Y	Y	₱12345678.90	12345678.9	Y
11106	en_PH	Y	Y	PHP12,345,678.90	12345678.9	Y
11107	en_PH	Y	Y	PHP12345678.90	12345678.9	Y
11108	en_PH	Y	Y	PHP12345678.90S	PHP12345678.90S	N
11109	en_PH	Y	Y	12,345,678.90	12,345,678.90	N
11110	en_PH	Y	N	12,345,678.90	12345678.9	Y
11111	en_PH	Y	Y	1.23456789E7	1.23456789E7	N
11112	en_PH	Y	N	1.23456789E7	1.23456789E7	N
11113	en_PH	Y	Y	₱1.23456789E7	₱1.23456789E7	N
11114	en_PH	Y	N	₱1.23456789E7	₱1.23456789E7	N
11115	en_PH	Y	Y	-₱0.1	-₱0.1	N
11116	en_PH	Y	N	-₱0.1	-₱0.1	N
11117	en_PH	N	N	-₱0.1	-0.1	Y
11118	en_PH	N	Y	-₱0.1	-0.1	Y
11119	en_PH	Y	Y	-0.1	-0.1	N
11120	en_PH	Y	N	-0.1	-0.1	N
11121	en_PH	N	N	-0.1	-0.1	Y
11122	en_PH	N	Y	-0.1	-0.1	N
11123	en_PH	Y	Y	-₱0.100	-₱0.100	N
11124	en_PH	Y	N	-₱0.100	-₱0.100	N
11125	en_PH	N	N	-₱0.100	-0.1	Y
11126	en_PH	N	Y	-₱0.100	-0.1	Y
11127	en_PH	Y	Y	-0.100	-0.100	N
11128	en_PH	Y	N	-0.100	-0.100	N
11129	en_PH	N	N	-0.100	-0.1	Y
11130	en_PH	N	Y	-0.100	-0.100	N
11131	en_PH	Y	Y	-₱0.10	-0.1	Y
11132	en_PH	Y	Y	-PHP0.10	-0.1	Y
11133	en_PH	Y	Y	-PHP0.10S	-PHP0.10S	N
11134	en_PH	Y	Y	-0.10	-0.10	N
11135	en_PH	Y	N	-0.10	-0.1	Y
11136	en_PH	Y	Y	-₱1E-1	-₱1E-1	N
11137	en_PH	Y	N	-₱1E-1	-₱1E-1	N
11138	en_PH	Y	Y	-₱0.0	-₱0.0	N
11139	en_PH	Y	N	-₱0.0	-₱0.0	N
11140	en_PH	N	N	-₱0.0	-0	Y
11141	en_PH	N	Y	-₱0.0	-0	Y
11142	en_PH	Y	Y	-0.0	-0.0	N
11143	en_PH	Y	N	-0.0	-0.0	N
11144	en_PH	N	N	-0.0	-0	Y
11145	en_PH	N	Y	-0.0	-0.0	N
11146	en_PH	Y	Y	-₱0.010	-₱0.010	N
11147	en_PH	Y	N	-₱0.010	-₱0.010	N
11148	en_PH	N	N	-₱0.010	-0.01	Y
11149	en_PH	N	Y	-₱0.010	-0.01	Y
11150	en_PH	Y	Y	-0.010	-0.010	N
11151	en_PH	Y	N	-0.010	-0.010	N
11152	en_PH	N	N	-0.010	-0.01	Y
11153	en_PH	N	Y	-0.010	-0.010	N
11154	en_PH	Y	Y	-₱0.01	-0.01	Y
11155	en_PH	Y	Y	-PHP0.01	-0.01	Y
11156	en_PH	Y	Y	-PHP0.01S	-PHP0.01S	N
11157	en_PH	Y	Y	-0.01	-0.01	N
11158	en_PH	Y	N	-0.01	-0.01	Y
11159	en_PH	Y	Y	-₱1E-2	-₱1E-2	N
11160	en_PH	Y	N	-₱1E-2	-₱1E-2	N
11161	en_PH	Y	Y	-₱1,000.00	-1000	Y
11162	en_PH	Y	Y	-₱1000.00	-1000	Y
11163	en_PH	Y	Y	-PHP1,000.00	-1000	Y
11164	en_PH	Y	Y	-PHP1000.00	-1000	Y
11165	en_PH	Y	Y	-PHP1000.00S	-PHP1000.00S	N
11166	en_PH	Y	Y	-1,000.00	-1,000.00	N
11167	en_PH	Y	N	-1,000.00	-1000	Y
11168	en_PH	Y	Y	-₱1E3	-₱1E3	N
11169	en_PH	Y	N	-₱1E3	-₱1E3	N
11170	en_PH	Y	Y	-₱1,234.6	-₱1,234.6	N
11171	en_PH	Y	N	-₱1,234.6	-₱1,234.6	N
11172	en_PH	N	N	-₱1,234.6	-1234.6	Y
11173	en_PH	N	Y	-₱1,234.6	-1234.6	Y
11174	en_PH	Y	Y	-1,234.6	-1,234.6	N
11175	en_PH	Y	N	-1,234.6	-1,234.6	N
11176	en_PH	N	N	-1,234.6	-1234.6	Y
11177	en_PH	N	Y	-1,234.6	-1,234.6	N
11178	en_PH	Y	Y	-₱1,234.610	-₱1,234.610	N
11179	en_PH	Y	N	-₱1,234.610	-₱1,234.610	N
11180	en_PH	N	N	-₱1,234.610	-1234.61	Y
11181	en_PH	N	Y	-₱1,234.610	-1234.61	Y
11182	en_PH	Y	Y	-1,234.610	-1,234.610	N
11183	en_PH	Y	N	-1,234.610	-1,234.610	N
11184	en_PH	N	N	-1,234.610	-1234.61	Y
11185	en_PH	N	Y	-1,234.610	-1,234.610	N
11186	en_PH	Y	Y	-₱1,234.61	-1234.61	Y
11187	en_PH	Y	Y	-₱1234.61	-1234.61	Y
11188	en_PH	Y	Y	-PHP1,234.61	-1234.61	Y
11189	en_PH	Y	Y	-PHP1234.61	-1234.61	Y
11190	en_PH	Y	Y	-PHP1234.61S	-PHP1234.61S	N
11191	en_PH	Y	Y	-1,234.61	-1,234.61	N
11192	en_PH	Y	N	-1,234.61	-1234.61	Y
11193	en_PH	Y	Y	-₱1.23461E3	-₱1.23461E3	N
11194	en_PH	Y	N	-₱1.23461E3	-₱1.23461E3	N
11195	en_PH	Y	Y	-₱12,345,678.9	-₱12,345,678.9	N
11196	en_PH	Y	N	-₱12,345,678.9	-₱12,345,678.9	N
11197	en_PH	N	N	-₱12,345,678.9	-12345678.9	Y
11198	en_PH	N	Y	-₱12,345,678.9	-12345678.9	Y
11199	en_PH	Y	Y	-12,345,678.9	-12,345,678.9	N
11200	en_PH	Y	N	-12,345,678.9	-12,345,678.9	N
11201	en_PH	N	N	-12,345,678.9	-12345678.9	Y
11202	en_PH	N	Y	-12,345,678.9	-12,345,678.9	N
11203	en_PH	Y	Y	-₱12,345,678.900	-₱12,345,678.900	N
11204	en_PH	Y	N	-₱12,345,678.900	-₱12,345,678.900	N
11205	en_PH	N	N	-₱12,345,678.900	-12345678.9	Y
11206	en_PH	N	Y	-₱12,345,678.900	-12345678.9	Y
11207	en_PH	Y	Y	-12,345,678.900	-12,345,678.900	N
11208	en_PH	Y	N	-12,345,678.900	-12,345,678.900	N
11209	en_PH	N	N	-12,345,678.900	-12345678.9	Y
11210	en_PH	N	Y	-12,345,678.900	-12,345,678.900	N
11211	en_PH	Y	Y	-₱12,345,678.90	-12345678.9	Y
11212	en_PH	Y	Y	-₱12345678.90	-12345678.9	Y
11213	en_PH	Y	Y	-PHP12,345,678.90	-12345678.9	Y
11214	en_PH	Y	Y	-PHP12345678.90	-12345678.9	Y
11215	en_PH	Y	Y	-PHP12345678.90S	-PHP12345678.90S	N
11216	en_PH	Y	Y	-12,345,678.90	-12,345,678.90	N
11217	en_PH	Y	N	-12,345,678.90	-12345678.9	Y
11218	en_PH	Y	Y	-₱1.23456789E7	-₱1.23456789E7	N
11219	en_PH	Y	N	-₱1.23456789E7	-₱1.23456789E7	N
11220	en_SG	Y	Y	$0.00	0	Y
11221	en_SG	Y	Y	SGD0.00	0	Y
11222	en_SG	Y	Y	SGD0.00S	SGD0.00S	N
11223	en_SG	Y	Y	0.00	0.00	N
11224	en_SG	Y	N	0.00	0	Y
11225	en_SG	Y	Y	0E0	0E0	N
11226	en_SG	Y	N	0E0	0E0	N
11227	en_SG	Y	Y	$0E0	$0E0	N
11228	en_SG	Y	N	$0E0	$0E0	N
11229	en_SG	Y	Y	$0.1	$0.1	N
11230	en_SG	Y	N	$0.1	$0.1	N
11231	en_SG	N	N	$0.1	0.1	Y
11232	en_SG	N	Y	$0.1	0.1	Y
11233	en_SG	Y	Y	0.1	0.1	N
11234	en_SG	Y	N	0.1	0.1	N
11235	en_SG	N	N	0.1	0.1	Y
11236	en_SG	N	Y	0.1	0.1	N
11237	en_SG	Y	Y	$0.100	$0.100	N
11238	en_SG	Y	N	$0.100	$0.100	N
11239	en_SG	N	N	$0.100	0.1	Y
11240	en_SG	N	Y	$0.100	0.1	Y
11241	en_SG	Y	Y	0.100	0.100	N
11242	en_SG	Y	N	0.100	0.100	N
11243	en_SG	N	N	0.100	0.1	Y
11244	en_SG	N	Y	0.100	0.100	N
11245	en_SG	Y	Y	$0.10	0.1	Y
11246	en_SG	Y	Y	SGD0.10	0.1	Y
11247	en_SG	Y	Y	SGD0.10S	SGD0.10S	N
11248	en_SG	Y	Y	0.10	0.10	N
11249	en_SG	Y	N	0.10	0.1	Y
11250	en_SG	Y	Y	1E-1	1E-1	N
11251	en_SG	Y	N	1E-1	1E-1	N
11252	en_SG	Y	Y	$1E-1	$1E-1	N
11253	en_SG	Y	N	$1E-1	$1E-1	N
11254	en_SG	Y	Y	$0.0	$0.0	N
11255	en_SG	Y	N	$0.0	$0.0	N
11256	en_SG	N	N	$0.0	0	Y
11257	en_SG	N	Y	$0.0	0	Y
11258	en_SG	Y	Y	0.0	0.0	N
11259	en_SG	Y	N	0.0	0.0	N
11260	en_SG	N	N	0.0	0	Y
11261	en_SG	N	Y	0.0	0.0	N
11262	en_SG	Y	Y	$0.010	$0.010	N
11263	en_SG	Y	N	$0.010	$0.010	N
11264	en_SG	N	N	$0.010	0.01	Y
11265	en_SG	N	Y	$0.010	0.01	Y
11266	en_SG	Y	Y	0.010	0.010	N
11267	en_SG	Y	N	0.010	0.010	N
11268	en_SG	N	N	0.010	0.01	Y
11269	en_SG	N	Y	0.010	0.010	N
11270	en_SG	Y	Y	$0.01	0.01	Y
11271	en_SG	Y	Y	SGD0.01	0.01	Y
11272	en_SG	Y	Y	SGD0.01S	SGD0.01S	N
11273	en_SG	Y	Y	0.01	0.01	N
11274	en_SG	Y	N	0.01	0.01	Y
11275	en_SG	Y	Y	1E-2	1E-2	N
11276	en_SG	Y	N	1E-2	1E-2	N
11277	en_SG	Y	Y	$1E-2	$1E-2	N
11278	en_SG	Y	N	$1E-2	$1E-2	N
11279	en_SG	Y	Y	$1,000.00	1000	Y
11280	en_SG	Y	Y	$1000.00	1000	Y
11281	en_SG	Y	Y	SGD1,000.00	1000	Y
11282	en_SG	Y	Y	SGD1000.00	1000	Y
11283	en_SG	Y	Y	SGD1000.00S	SGD1000.00S	N
11284	en_SG	Y	Y	1,000.00	1,000.00	N
11285	en_SG	Y	N	1,000.00	1000	Y
11286	en_SG	Y	Y	1E3	1E3	N
11287	en_SG	Y	N	1E3	1E3	N
11288	en_SG	Y	Y	$1E3	$1E3	N
11289	en_SG	Y	N	$1E3	$1E3	N
11290	en_SG	Y	Y	$1,234.6	$1,234.6	N
11291	en_SG	Y	N	$1,234.6	$1,234.6	N
11292	en_SG	N	N	$1,234.6	1234.6	Y
11293	en_SG	N	Y	$1,234.6	1234.6	Y
11294	en_SG	Y	Y	1,234.6	1,234.6	N
11295	en_SG	Y	N	1,234.6	1,234.6	N
11296	en_SG	N	N	1,234.6	1234.6	Y
11297	en_SG	N	Y	1,234.6	1,234.6	N
11298	en_SG	Y	Y	$1,234.610	$1,234.610	N
11299	en_SG	Y	N	$1,234.610	$1,234.610	N
11300	en_SG	N	N	$1,234.610	1234.61	Y
11301	en_SG	N	Y	$1,234.610	1234.61	Y
11302	en_SG	Y	Y	1,234.610	1,234.610	N
11303	en_SG	Y	N	1,234.610	1,234.610	N
11304	en_SG	N	N	1,234.610	1234.61	Y
11305	en_SG	N	Y	1,234.610	1,234.610	N
11306	en_SG	Y	Y	$1,234.61	1234.61	Y
11307	en_SG	Y	Y	$1234.61	1234.61	Y
11308	en_SG	Y	Y	SGD1,234.61	1234.61	Y
11309	en_SG	Y	Y	SGD1234.61	1234.61	Y
11310	en_SG	Y	Y	SGD1234.61S	SGD1234.61S	N
11311	en_SG	Y	Y	1,234.61	1,234.61	N
11312	en_SG	Y	N	1,234.61	1234.61	Y
11313	en_SG	Y	Y	1.23461E3	1.23461E3	N
11314	en_SG	Y	N	1.23461E3	1.23461E3	N
11315	en_SG	Y	Y	$1.23461E3	$1.23461E3	N
11316	en_SG	Y	N	$1.23461E3	$1.23461E3	N
11317	en_SG	Y	Y	$12,345,678.9	$12,345,678.9	N
11318	en_SG	Y	N	$12,345,678.9	$12,345,678.9	N
11319	en_SG	N	N	$12,345,678.9	12345678.9	Y
11320	en_SG	N	Y	$12,345,678.9	12345678.9	Y
11321	en_SG	Y	Y	12,345,678.9	12,345,678.9	N
11322	en_SG	Y	N	12,345,678.9	12,345,678.9	N
11323	en_SG	N	N	12,345,678.9	12345678.9	Y
11324	en_SG	N	Y	12,345,678.9	12,345,678.9	N
11325	en_SG	Y	Y	$12,345,678.900	$12,345,678.900	N
11326	en_SG	Y	N	$12,345,678.900	$12,345,678.900	N
11327	en_SG	N	N	$12,345,678.900	12345678.9	Y
11328	en_SG	N	Y	$12,345,678.900	12345678.9	Y
11329	en_SG	Y	Y	12,345,678.900	12,345,678.900	N
11330	en_SG	Y	N	12,345,678.900	12,345,678.900	N
11331	en_SG	N	N	12,345,678.900	12345678.9	Y
11332	en_SG	N	Y	12,345,678.900	12,345,678.900	N
11333	en_SG	Y	Y	$12,345,678.90	12345678.9	Y
11334	en_SG	Y	Y	$12345678.90	12345678.9	Y
11335	en_SG	Y	Y	SGD12,345,678.90	12345678.9	Y
11336	en_SG	Y	Y	SGD12345678.90	12345678.9	Y
11337	en_SG	Y	Y	SGD12345678.90S	SGD12345678.90S	N
11338	en_SG	Y	Y	12,345,678.90	12,345,678.90	N
11339	en_SG	Y	N	12,345,678.90	12345678.9	Y
11340	en_SG	Y	Y	1.23456789E7	1.23456789E7	N
11341	en_SG	Y	N	1.23456789E7	1.23456789E7	N
11342	en_SG	Y	Y	$1.23456789E7	$1.23456789E7	N
11343	en_SG	Y	N	$1.23456789E7	$1.23456789E7	N
11344	en_SG	Y	Y	-$0.1	-$0.1	N
11345	en_SG	Y	N	-$0.1	-$0.1	N
11346	en_SG	N	N	-$0.1	-0.1	Y
11347	en_SG	N	Y	-$0.1	-0.1	Y
11348	en_SG	Y	Y	-0.1	-0.1	N
11349	en_SG	Y	N	-0.1	-0.1	N
11350	en_SG	N	N	-0.1	-0.1	Y
11351	en_SG	N	Y	-0.1	-0.1	N
11352	en_SG	Y	Y	-$0.100	-$0.100	N
11353	en_SG	Y	N	-$0.100	-$0.100	N
11354	en_SG	N	N	-$0.100	-0.1	Y
11355	en_SG	N	Y	-$0.100	-0.1	Y
11356	en_SG	Y	Y	-0.100	-0.100	N
11357	en_SG	Y	N	-0.100	-0.100	N
11358	en_SG	N	N	-0.100	-0.1	Y
11359	en_SG	N	Y	-0.100	-0.100	N
11360	en_SG	Y	Y	-$0.10	-0.1	Y
11361	en_SG	Y	Y	-SGD0.10	-0.1	Y
11362	en_SG	Y	Y	-SGD0.10S	-SGD0.10S	N
11363	en_SG	Y	Y	-0.10	-0.10	N
11364	en_SG	Y	N	-0.10	-0.1	Y
11365	en_SG	Y	Y	-$1E-1	-$1E-1	N
11366	en_SG	Y	N	-$1E-1	-$1E-1	N
11367	en_SG	Y	Y	-$0.0	-$0.0	N
11368	en_SG	Y	N	-$0.0	-$0.0	N
11369	en_SG	N	N	-$0.0	-0	Y
11370	en_SG	N	Y	-$0.0	-0	Y
11371	en_SG	Y	Y	-0.0	-0.0	N
11372	en_SG	Y	N	-0.0	-0.0	N
11373	en_SG	N	N	-0.0	-0	Y
11374	en_SG	N	Y	-0.0	-0.0	N
11375	en_SG	Y	Y	-$0.010	-$0.010	N
11376	en_SG	Y	N	-$0.010	-$0.010	N
11377	en_SG	N	N	-$0.010	-0.01	Y
11378	en_SG	N	Y	-$0.010	-0.01	Y
11379	en_SG	Y	Y	-0.010	-0.010	N
11380	en_SG	Y	N	-0.010	-0.010	N
11381	en_SG	N	N	-0.010	-0.01	Y
11382	en_SG	N	Y	-0.010	-0.010	N
11383	en_SG	Y	Y	-$0.01	-0.01	Y
11384	en_SG	Y	Y	-SGD0.01	-0.01	Y
11385	en_SG	Y	Y	-SGD0.01S	-SGD0.01S	N
11386	en_SG	Y	Y	-0.01	-0.01	N
11387	en_SG	Y	N	-0.01	-0.01	Y
11388	en_SG	Y	Y	-$1E-2	-$1E-2	N
11389	en_SG	Y	N	-$1E-2	-$1E-2	N
11390	en_SG	Y	Y	-$1,000.00	-1000	Y
11391	en_SG	Y	Y	-$1000.00	-1000	Y
11392	en_SG	Y	Y	-SGD1,000.00	-1000	Y
11393	en_SG	Y	Y	-SGD1000.00	-1000	Y
11394	en_SG	Y	Y	-SGD1000.00S	-SGD1000.00S	N
11395	en_SG	Y	Y	-1,000.00	-1,000.00	N
11396	en_SG	Y	N	-1,000.00	-1000	Y
11397	en_SG	Y	Y	-$1E3	-$1E3	N
11398	en_SG	Y	N	-$1E3	-$1E3	N
11399	en_SG	Y	Y	-$1,234.6	-$1,234.6	N
11400	en_SG	Y	N	-$1,234.6	-$1,234.6	N
11401	en_SG	N	N	-$1,234.6	-1234.6	Y
11402	en_SG	N	Y	-$1,234.6	-1234.6	Y
11403	en_SG	Y	Y	-1,234.6	-1,234.6	N
11404	en_SG	Y	N	-1,234.6	-1,234.6	N
11405	en_SG	N	N	-1,234.6	-1234.6	Y
11406	en_SG	N	Y	-1,234.6	-1,234.6	N
11407	en_SG	Y	Y	-$1,234.610	-$1,234.610	N
11408	en_SG	Y	N	-$1,234.610	-$1,234.610	N
11409	en_SG	N	N	-$1,234.610	-1234.61	Y
11410	en_SG	N	Y	-$1,234.610	-1234.61	Y
11411	en_SG	Y	Y	-1,234.610	-1,234.610	N
11412	en_SG	Y	N	-1,234.610	-1,234.610	N
11413	en_SG	N	N	-1,234.610	-1234.61	Y
11414	en_SG	N	Y	-1,234.610	-1,234.610	N
11415	en_SG	Y	Y	-$1,234.61	-1234.61	Y
11416	en_SG	Y	Y	-$1234.61	-1234.61	Y
11417	en_SG	Y	Y	-SGD1,234.61	-1234.61	Y
11418	en_SG	Y	Y	-SGD1234.61	-1234.61	Y
11419	en_SG	Y	Y	-SGD1234.61S	-SGD1234.61S	N
11420	en_SG	Y	Y	-1,234.61	-1,234.61	N
11421	en_SG	Y	N	-1,234.61	-1234.61	Y
11422	en_SG	Y	Y	-$1.23461E3	-$1.23461E3	N
11423	en_SG	Y	N	-$1.23461E3	-$1.23461E3	N
11424	en_SG	Y	Y	-$12,345,678.9	-$12,345,678.9	N
11425	en_SG	Y	N	-$12,345,678.9	-$12,345,678.9	N
11426	en_SG	N	N	-$12,345,678.9	-12345678.9	Y
11427	en_SG	N	Y	-$12,345,678.9	-12345678.9	Y
11428	en_SG	Y	Y	-12,345,678.9	-12,345,678.9	N
11429	en_SG	Y	N	-12,345,678.9	-12,345,678.9	N
11430	en_SG	N	N	-12,345,678.9	-12345678.9	Y
11431	en_SG	N	Y	-12,345,678.9	-12,345,678.9	N
11432	en_SG	Y	Y	-$12,345,678.900	-$12,345,678.900	N
11433	en_SG	Y	N	-$12,345,678.900	-$12,345,678.900	N
11434	en_SG	N	N	-$12,345,678.900	-12345678.9	Y
11435	en_SG	N	Y	-$12,345,678.900	-12345678.9	Y
11436	en_SG	Y	Y	-12,345,678.900	-12,345,678.900	N
11437	en_SG	Y	N	-12,345,678.900	-12,345,678.900	N
11438	en_SG	N	N	-12,345,678.900	-12345678.9	Y
11439	en_SG	N	Y	-12,345,678.900	-12,345,678.900	N
11440	en_SG	Y	Y	-$12,345,678.90	-12345678.9	Y
11441	en_SG	Y	Y	-$12345678.90	-12345678.9	Y
11442	en_SG	Y	Y	-SGD12,345,678.90	-12345678.9	Y
11443	en_SG	Y	Y	-SGD12345678.90	-12345678.9	Y
11444	en_SG	Y	Y	-SGD12345678.90S	-SGD12345678.90S	N
11445	en_SG	Y	Y	-12,345,678.90	-12,345,678.90	N
11446	en_SG	Y	N	-12,345,678.90	-12345678.9	Y
11447	en_SG	Y	Y	-$1.23456789E7	-$1.23456789E7	N
11448	en_SG	Y	N	-$1.23456789E7	-$1.23456789E7	N
11449	en_TT	Y	Y	$0.00	0	Y
11450	en_TT	Y	Y	TTD0.00	0	Y
11451	en_TT	Y	Y	TTD0.00S	TTD0.00S	N
11452	en_TT	Y	Y	0.00	0.00	N
11453	en_TT	Y	N	0.00	0	Y
11454	en_TT	Y	Y	0E0	0E0	N
11455	en_TT	Y	N	0E0	0E0	N
11456	en_TT	Y	Y	$0E0	$0E0	N
11457	en_TT	Y	N	$0E0	$0E0	N
11458	en_TT	Y	Y	$0.1	$0.1	N
11459	en_TT	Y	N	$0.1	$0.1	N
11460	en_TT	N	N	$0.1	0.1	Y
11461	en_TT	N	Y	$0.1	0.1	Y
11462	en_TT	Y	Y	0.1	0.1	N
11463	en_TT	Y	N	0.1	0.1	N
11464	en_TT	N	N	0.1	0.1	Y
11465	en_TT	N	Y	0.1	0.1	N
11466	en_TT	Y	Y	$0.100	$0.100	N
11467	en_TT	Y	N	$0.100	$0.100	N
11468	en_TT	N	N	$0.100	0.1	Y
11469	en_TT	N	Y	$0.100	0.1	Y
11470	en_TT	Y	Y	0.100	0.100	N
11471	en_TT	Y	N	0.100	0.100	N
11472	en_TT	N	N	0.100	0.1	Y
11473	en_TT	N	Y	0.100	0.100	N
11474	en_TT	Y	Y	$0.10	0.1	Y
11475	en_TT	Y	Y	TTD0.10	0.1	Y
11476	en_TT	Y	Y	TTD0.10S	TTD0.10S	N
11477	en_TT	Y	Y	0.10	0.10	N
11478	en_TT	Y	N	0.10	0.1	Y
11479	en_TT	Y	Y	1E-1	1E-1	N
11480	en_TT	Y	N	1E-1	1E-1	N
11481	en_TT	Y	Y	$1E-1	$1E-1	N
11482	en_TT	Y	N	$1E-1	$1E-1	N
11483	en_TT	Y	Y	$0.0	$0.0	N
11484	en_TT	Y	N	$0.0	$0.0	N
11485	en_TT	N	N	$0.0	0	Y
11486	en_TT	N	Y	$0.0	0	Y
11487	en_TT	Y	Y	0.0	0.0	N
11488	en_TT	Y	N	0.0	0.0	N
11489	en_TT	N	N	0.0	0	Y
11490	en_TT	N	Y	0.0	0.0	N
11491	en_TT	Y	Y	$0.010	$0.010	N
11492	en_TT	Y	N	$0.010	$0.010	N
11493	en_TT	N	N	$0.010	0.01	Y
11494	en_TT	N	Y	$0.010	0.01	Y
11495	en_TT	Y	Y	0.010	0.010	N
11496	en_TT	Y	N	0.010	0.010	N
11497	en_TT	N	N	0.010	0.01	Y
11498	en_TT	N	Y	0.010	0.010	N
11499	en_TT	Y	Y	$0.01	0.01	Y
11500	en_TT	Y	Y	TTD0.01	0.01	Y
11501	en_TT	Y	Y	TTD0.01S	TTD0.01S	N
11502	en_TT	Y	Y	0.01	0.01	N
11503	en_TT	Y	N	0.01	0.01	Y
11504	en_TT	Y	Y	1E-2	1E-2	N
11505	en_TT	Y	N	1E-2	1E-2	N
11506	en_TT	Y	Y	$1E-2	$1E-2	N
11507	en_TT	Y	N	$1E-2	$1E-2	N
11508	en_TT	Y	Y	$1,000.00	1000	Y
11509	en_TT	Y	Y	$1000.00	1000	Y
11510	en_TT	Y	Y	TTD1,000.00	1000	Y
11511	en_TT	Y	Y	TTD1000.00	1000	Y
11512	en_TT	Y	Y	TTD1000.00S	TTD1000.00S	N
11513	en_TT	Y	Y	1,000.00	1,000.00	N
11514	en_TT	Y	N	1,000.00	1000	Y
11515	en_TT	Y	Y	1E3	1E3	N
11516	en_TT	Y	N	1E3	1E3	N
11517	en_TT	Y	Y	$1E3	$1E3	N
11518	en_TT	Y	N	$1E3	$1E3	N
11519	en_TT	Y	Y	$1,234.6	$1,234.6	N
11520	en_TT	Y	N	$1,234.6	$1,234.6	N
11521	en_TT	N	N	$1,234.6	1234.6	Y
11522	en_TT	N	Y	$1,234.6	1234.6	Y
11523	en_TT	Y	Y	1,234.6	1,234.6	N
11524	en_TT	Y	N	1,234.6	1,234.6	N
11525	en_TT	N	N	1,234.6	1234.6	Y
11526	en_TT	N	Y	1,234.6	1,234.6	N
11527	en_TT	Y	Y	$1,234.610	$1,234.610	N
11528	en_TT	Y	N	$1,234.610	$1,234.610	N
11529	en_TT	N	N	$1,234.610	1234.61	Y
11530	en_TT	N	Y	$1,234.610	1234.61	Y
11531	en_TT	Y	Y	1,234.610	1,234.610	N
11532	en_TT	Y	N	1,234.610	1,234.610	N
11533	en_TT	N	N	1,234.610	1234.61	Y
11534	en_TT	N	Y	1,234.610	1,234.610	N
11535	en_TT	Y	Y	$1,234.61	1234.61	Y
11536	en_TT	Y	Y	$1234.61	1234.61	Y
11537	en_TT	Y	Y	TTD1,234.61	1234.61	Y
11538	en_TT	Y	Y	TTD1234.61	1234.61	Y
11539	en_TT	Y	Y	TTD1234.61S	TTD1234.61S	N
11540	en_TT	Y	Y	1,234.61	1,234.61	N
11541	en_TT	Y	N	1,234.61	1234.61	Y
11542	en_TT	Y	Y	1.23461E3	1.23461E3	N
11543	en_TT	Y	N	1.23461E3	1.23461E3	N
11544	en_TT	Y	Y	$1.23461E3	$1.23461E3	N
11545	en_TT	Y	N	$1.23461E3	$1.23461E3	N
11546	en_TT	Y	Y	$12,345,678.9	$12,345,678.9	N
11547	en_TT	Y	N	$12,345,678.9	$12,345,678.9	N
11548	en_TT	N	N	$12,345,678.9	12345678.9	Y
11549	en_TT	N	Y	$12,345,678.9	12345678.9	Y
11550	en_TT	Y	Y	12,345,678.9	12,345,678.9	N
11551	en_TT	Y	N	12,345,678.9	12,345,678.9	N
11552	en_TT	N	N	12,345,678.9	12345678.9	Y
11553	en_TT	N	Y	12,345,678.9	12,345,678.9	N
11554	en_TT	Y	Y	$12,345,678.900	$12,345,678.900	N
11555	en_TT	Y	N	$12,345,678.900	$12,345,678.900	N
